organic,Ethylammonium Iodide,accsitecount_std,0.0
organic,Ethylammonium Iodide,aliphaticatomcount_std,3.0
organic,Ethylammonium Iodide,aliphaticringcount_std,0.0
organic,Ethylammonium Iodide,aromaticatomcount_std,0.0
organic,Ethylammonium Iodide,aromaticringcount_std,0.0
organic,Ethylammonium Iodide,asa+_std,154.04
organic,Ethylammonium Iodide,asa-_std,61.53
organic,Ethylammonium Iodide,asa_std,215.57
organic,Ethylammonium Iodide,asah_std,164.65
organic,Ethylammonium Iodide,asap_std,50.92
organic,Ethylammonium Iodide,asavdwp_std,112.02
organic,Ethylammonium Iodide,atomcount_c_std,2.0
organic,Ethylammonium Iodide,atomcount_n_std,1.0
organic,Ethylammonium Iodide,avgpol_std,6.09
organic,Ethylammonium Iodide,balabanindex_std,1.63
organic,Ethylammonium Iodide,bondcount_std,10.0
organic,Ethylammonium Iodide,carboaliphaticringcount_std,0.0
organic,Ethylammonium Iodide,carboaromaticringcount_std,0.0
organic,Ethylammonium Iodide,carboringcount_std,0.0
organic,Ethylammonium Iodide,chainatomcount_std,3.0
organic,Ethylammonium Iodide,cyclomaticnumber_std,0.0
organic,Ethylammonium Iodide,donsitecount_std,3.0
organic,Ethylammonium Iodide,fr_amidine,0.0
organic,Ethylammonium Iodide,fr_halogen,1.0
organic,Ethylammonium Iodide,fr_nh0,0.0
organic,Ethylammonium Iodide,fr_nh1,0.0
organic,Ethylammonium Iodide,fr_nh2,0.0
organic,Ethylammonium Iodide,fr_piperzine,0.0
organic,Ethylammonium Iodide,fr_pyridine,0.0
organic,Ethylammonium Iodide,fr_quatn,1.0
organic,Ethylammonium Iodide,hacceptorcount_std,0.0
organic,Ethylammonium Iodide,hdonorcount_std,1.0
organic,Ethylammonium Iodide,heteroaliphaticringcount_std,0.0
organic,Ethylammonium Iodide,heteroaromaticringcount_std,0.0
organic,Ethylammonium Iodide,hyperwienerindex_std,5.0
organic,Ethylammonium Iodide,largestringsize_std,0.0
organic,Ethylammonium Iodide,maximalprojectionarea_std,22.85
organic,Ethylammonium Iodide,maximalprojectionradius_std,3.3
organic,Ethylammonium Iodide,maximalprojectionsize_std,5.17
organic,Ethylammonium Iodide,minimalprojectionarea_std,17.09
organic,Ethylammonium Iodide,minimalprojectionradius_std,2.59
organic,Ethylammonium Iodide,minimalprojectionsize_std,6.59
organic,Ethylammonium Iodide,molpol_std,5.88
organic,Ethylammonium Iodide,organoammoniummolecularweight_std,46.092
organic,Ethylammonium Iodide,protpsa_std,27.64
organic,Ethylammonium Iodide,refractivity_std,25.96
organic,Ethylammonium Iodide,ringatomcount_std,0.0
organic,Ethylammonium Iodide,rotatablebondcount_std,0.0
organic,Ethylammonium Iodide,saltmolecularweight,172.997
organic,Ethylammonium Iodide,smallestringsize_std,0.0
organic,Ethylammonium Iodide,vanderwaalsvolume_std,59.49
organic,Ethylammonium Iodide,wienerindex_std,4.0
organic,Ethylammonium Iodide,wienerpolarity_std,0.0
solvent,Gamma-Butyrolactone,asavdwp,139.79
solvent,Gamma-Butyrolactone,avgpol,8.23
solvent,Gamma-Butyrolactone,hacceptorcount,1.0
solvent,Gamma-Butyrolactone,hansentriple_volume_amount,76.5
solvent,Gamma-Butyrolactone,hansentriple_deltad_amount,18.0
solvent,Gamma-Butyrolactone,hansentriple_deltah_amount,7.4
solvent,Gamma-Butyrolactone,hansentriple_deltap_amount,16.6
solvent,Gamma-Butyrolactone,hansentriple_deltat_amount,25.579679435051567
solvent,Gamma-Butyrolactone,maximalprojectionsize,5.63
solvent,Gamma-Butyrolactone,minimalprojectionsize,6.7
solvent,Gamma-Butyrolactone,refractivity,20.31
solvent,Gamma-Butyrolactone,solventmolecularweight,86.09
solvent,Gamma-Butyrolactone,vanderwaalsvolume,78.72
organic,Phenethylammonium iodide,accsitecount_std,0.0
organic,Phenethylammonium iodide,aliphaticatomcount_std,3.0
organic,Phenethylammonium iodide,aliphaticringcount_std,0.0
organic,Phenethylammonium iodide,aromaticatomcount_std,6.0
organic,Phenethylammonium iodide,aromaticringcount_std,1.0
organic,Phenethylammonium iodide,asa+_std,218.15
organic,Phenethylammonium iodide,asa-_std,86.4
organic,Phenethylammonium iodide,asa_std,304.55
organic,Phenethylammonium iodide,asah_std,256.14
organic,Phenethylammonium iodide,asap_std,48.41
organic,Phenethylammonium iodide,asavdwp_std,217.67
organic,Phenethylammonium iodide,atomcount_c_std,8.0
organic,Phenethylammonium iodide,atomcount_n_std,1.0
organic,Phenethylammonium iodide,avgpol_std,14.69
organic,Phenethylammonium iodide,balabanindex_std,1.85
organic,Phenethylammonium iodide,bondcount_std,21.0
organic,Phenethylammonium iodide,carboaliphaticringcount_std,0.0
organic,Phenethylammonium iodide,carboaromaticringcount_std,1.0
organic,Phenethylammonium iodide,carboringcount_std,1.0
organic,Phenethylammonium iodide,chainatomcount_std,3.0
organic,Phenethylammonium iodide,cyclomaticnumber_std,1.0
organic,Phenethylammonium iodide,donsitecount_std,3.0
organic,Phenethylammonium iodide,fr_amidine,0.0
organic,Phenethylammonium iodide,fr_halogen,1.0
organic,Phenethylammonium iodide,fr_nh0,0.0
organic,Phenethylammonium iodide,fr_nh1,0.0
organic,Phenethylammonium iodide,fr_nh2,0.0
organic,Phenethylammonium iodide,fr_piperzine,0.0
organic,Phenethylammonium iodide,fr_pyridine,0.0
organic,Phenethylammonium iodide,fr_quatn,1.0
organic,Phenethylammonium iodide,hacceptorcount_std,0.0
organic,Phenethylammonium iodide,hdonorcount_std,1.0
organic,Phenethylammonium iodide,heteroaliphaticringcount_std,0.0
organic,Phenethylammonium iodide,heteroaromaticringcount_std,0.0
organic,Phenethylammonium iodide,hyperwienerindex_std,203.0
organic,Phenethylammonium iodide,largestringsize_std,6.0
organic,Phenethylammonium iodide,maximalprojectionarea_std,46.76
organic,Phenethylammonium iodide,maximalprojectionradius_std,5.03
organic,Phenethylammonium iodide,maximalprojectionsize_std,5.96
organic,Phenethylammonium iodide,minimalprojectionarea_std,24.96
organic,Phenethylammonium iodide,minimalprojectionradius_std,3.37
organic,Phenethylammonium iodide,minimalprojectionsize_std,10.13
organic,Phenethylammonium iodide,molpol_std,15.43
organic,Phenethylammonium iodide,organoammoniummolecularweight_std,122.19
organic,Phenethylammonium iodide,protpsa_std,27.64
