ethylammonium,Ge,F,large_crystals
ethylammonium,Ge,Cl,fine_powder
ethylammonium,Ge,Br,fine_powder
ethylammonium,Ge,I,no_crystals
ethylammonium,Sn,F,fine_powder
ethylammonium,Sn,Cl,fine_powder
ethylammonium,Sn,Br,large_crystals
ethylammonium,Sn,I,no_crystals
ethylammonium,Pb,F,fine_powder
ethylammonium,Pb,Cl,large_crystals
ethylammonium,Pb,Br,fine_powder
ethylammonium,Pb,I,small_crystals
propylammonium,Ge,F,fine_powder
propylammonium,Ge,Cl,large_crystals
propylammonium,Ge,Br,small_crystals
propylammonium,Ge,I,small_crystals
propylammonium,Sn,F,large_crystals
propylammonium,Sn,Cl,large_crystals
propylammonium,Sn,Br,large_crystals
propylammonium,Sn,I,no_crystals
propylammonium,Pb,F,large_crystals
propylammonium,Pb,Cl,large_crystals
propylammonium,Pb,Br,small_crystals
propylammonium,Pb,I,no_crystals
butylammonium,Ge,F,large_crystals
butylammonium,Ge,Cl,fine_powder
butylammonium,Ge,Br,fine_powder
butylammonium,Ge,I,fine_powder
butylammonium,Sn,F,large_crystals
butylammonium,Sn,Cl,fine_powder
butylammonium,Sn,Br,fine_powder
butylammonium,Sn,I,large_crystals
butylammonium,Pb,F,large_crystals
butylammonium,Pb,Cl,fine_powder
butylammonium,Pb,Br,small_crystals
butylammonium,Pb,I,no_crystals
isopropylammonium,Ge,F,no_crystals
isopropylammonium,Ge,Cl,no_crystals
isopropylammonium,Ge,Br,small_crystals
isopropylammonium,Ge,I,fine_powder
isopropylammonium,Sn,F,fine_powder
isopropylammonium,Sn,Cl,large_crystals
isopropylammonium,Sn,Br,small_crystals
isopropylammonium,Sn,I,fine_powder
isopropylammonium,Pb,F,large_crystals
isopropylammonium,Pb,Cl,small_crystals
isopropylammonium,Pb,Br,large_crystals
isopropylammonium,Pb,I,small_crystals
dimethylammonium,Ge,F,no_crystals
dimethylammonium,Ge,Cl,fine_powder
dimethylammonium,Ge,Br,small_crystals
dimethylammonium,Ge,I,no_crystals
dimethylammonium,Sn,F,no_crystals
dimethylammonium,Sn,Cl,no_crystals
dimethylammonium,Sn,Br,small_crystals
dimethylammonium,Sn,I,fine_powder
dimethylammonium,Pb,F,fine_powder
dimethylammonium,Pb,Cl,large_crystals
dimethylammonium,Pb,Br,no_crystals
dimethylammonium,Pb,I,large_crystals
acetamidinium,Ge,F,large_crystals
acetamidinium,Ge,Cl,large_crystals
acetamidinium,Ge,Br,fine_powder
acetamidinium,Ge,I,fine_powder
acetamidinium,Sn,F,fine_powder
acetamidinium,Sn,Cl,small_crystals
acetamidinium,Sn,Br,fine_powder
acetamidinium,Sn,I,large_crystals
acetamidinium,Pb,F,fine_powder
acetamidinium,Pb,Cl,small_crystals
acetamidinium,Pb,Br,fine_powder
acetamidinium,Pb,I,no_crystals
methylammonium,Ge,F,large_crystals
methylammonium,Ge,Cl,fine_powder
methylammonium,Ge,Br,large_crystals
methylammonium,Ge,I,no_crystals
methylammonium,Sn,F,small_crystals
methylammonium,Sn,Cl,small_crystals
methylammonium,Sn,Br,small_crystals
methylammonium,Sn,I,large_crystals
methylammonium,Pb,F,no_crystals
methylammonium,Pb,Cl,small_crystals
methylammonium,Pb,Br,small_crystals
methylammonium,Pb,I,fine_powder
guanidinium,Ge,F,large_crystals
guanidinium,Ge,Cl,fine_powder
guanidinium,Ge,Br,small_crystals
guanidinium,Ge,I,small_crystals
guanidinium,Sn,F,fine_powder
guanidinium,Sn,Cl,no_crystals
guanidinium,Sn,Br,no_crystals
guanidinium,Sn,I,small_crystals
guanidinium,Pb,F,small_crystals
guanidinium,Pb,Cl,small_crystals
guanidinium,Pb,Br,fine_powder
guanidinium,Pb,I,no_crystals
hydroxylammonium,Ge,F,no_crystals
hydroxylammonium,Ge,Cl,large_crystals
hydroxylammonium,Ge,Br,fine_powder
hydroxylammonium,Ge,I,no_crystals
hydroxylammonium,Sn,F,large_crystals
hydroxylammonium,Sn,Cl,fine_powder
hydroxylammonium,Sn,Br,fine_powder
hydroxylammonium,Sn,I,fine_powder
