6,Stearic_acid,120,0,0.0,0.0019846911700342,0.0397740188243651,2.71782475275849
6,Stearic_acid,120,0,0.0025,0.0055606201951665,0.1118452909489137,3.259465418928601
6,Stearic_acid,120,0,0.005,0.01075604438994128,0.1930191486119415,3.6017949506819114
6,Stearic_acid,120,0,0.01,0.008402815847297835,0.1941150791670665,3.6356727492187235
6,Stearic_acid,120,12,0.0,0.001873123285736067,0.03885176240398066,2.5592941908849243
6,Stearic_acid,120,12,0.0025,0.006687158294904747,0.13009580402560864,3.461838281086503
6,Stearic_acid,120,12,0.005,0.01041849313823964,0.19206115190886508,3.6017773057522953
6,Stearic_acid,120,12,0.01,0.008255023621867492,0.1903032454638913,3.6376360712611158
6,Stearic_acid,120,24,0.0,0.0018597729957693485,0.0384106863525105,2.5907122893291903
6,Stearic_acid,120,24,0.0025,0.006689557170549828,0.13012128119938476,3.475018029589016
6,Stearic_acid,120,24,0.005,0.010362391946583019,0.18775272714757446,3.6021578994732057
6,Stearic_acid,120,24,0.01,0.008162232592068143,0.18618569856457964,3.637009851373915
6,Stearic_acid,120,48,0.0,0.0018913199747936148,0.038829265498857145,2.6186468270468186
6,Stearic_acid,120,48,0.0025,0.006695423161834389,0.13454003481201068,3.4781394000299426
6,Stearic_acid,120,48,0.005,0.009965588157298522,0.18589852788681793,3.5976855028817467
6,Stearic_acid,120,48,0.01,0.007832234348848222,0.18851974120615395,3.6370208032657483
6,Stearic_acid,108,0,0.0,0.001940296583090378,0.03876357042434176,2.545189002685095
6,Stearic_acid,108,0,0.0025,0.007073357438859689,0.1358014662941898,3.473340751224683
6,Stearic_acid,108,0,0.005,0.011182956657463758,0.19554476689288186,3.597980429975956
6,Stearic_acid,108,0,0.01,0.00846841129979331,0.1877869092449377,3.6369795827442424
6,Stearic_acid,108,12,0.0,0.0016749841386063,0.0335584265672171,2.596390234236829
6,Stearic_acid,108,12,0.0025,0.0063142157093006,0.1270882910081098,3.4436502627960968
6,Stearic_acid,108,12,0.005,0.010997488396229122,0.19538249938742094,3.599999360926368
6,Stearic_acid,108,12,0.01,0.008440566949948877,0.1911011821417032,3.637805305079424
6,Stearic_acid,108,24,0.0,0.0019202160333659244,0.03902858141934562,2.5892376770777057
6,Stearic_acid,108,24,0.0025,0.006995134229516626,0.1376184013679096,3.475950308413838
6,Stearic_acid,108,24,0.005,0.010761107781647596,0.19463622234550765,3.5975359476394
6,Stearic_acid,108,24,0.01,0.008535407946513862,0.1964666289273737,3.637121293645689
6,Stearic_acid,108,48,0.0,0.0019767246666785683,0.03976140003933644,2.6500703724125536
6,Stearic_acid,108,48,0.0025,0.007133257496685226,0.13631015472582028,3.4882677192721303
6,Stearic_acid,108,48,0.005,0.010023369891585372,0.1953009671829387,3.600651495775993
6,Stearic_acid,108,48,0.01,0.008150774530033975,0.18819170284274545,3.63732720469186
6,Stearic_acid,96,0,0.0,0.0020078236176800904,0.03980696755705111,2.5828556720553997
6,Stearic_acid,96,0,0.0025,0.007501542112050689,0.1400231072068361,3.4565814968441986
6,Stearic_acid,96,0,0.005,0.011726306321782318,0.19959585571201446,3.599861034275595
6,Stearic_acid,96,0,0.01,0.008601215358835915,0.19464945443023682,3.637414150329251
6,Stearic_acid,96,12,0.0,0.001983352605055188,0.03989462890132817,2.582665876350419
6,Stearic_acid,96,12,0.0025,0.007659821711656294,0.1413667583780886,3.4761407068598627
6,Stearic_acid,96,12,0.005,0.011894961276583564,0.20559892665218252,3.600880504478138
6,Stearic_acid,96,12,0.01,0.00849649788890552,0.1961975788560782,3.6378372687368787
6,Stearic_acid,96,24,0.0,0.0019921160304796,0.0399220091162019,2.525712804052039
6,Stearic_acid,96,24,0.0025,0.0072193773462525,0.1454390871958799,3.4471482079035534
6,Stearic_acid,96,24,0.005,0.011163079991179131,0.20065197428854284,3.5986655772331013
6,Stearic_acid,96,24,0.01,0.008386864043301322,0.19528271536650532,3.6370194333117873
6,Stearic_acid,96,48,0.0,0.0020302962362499346,0.040373866456054716,2.6687730922428523
6,Stearic_acid,96,48,0.0025,0.00739628775772226,0.1455971077379819,3.5064605492041
6,Stearic_acid,96,48,0.005,0.010613558965542447,0.1992343741998139,3.595460239063182
6,Stearic_acid,96,48,0.01,0.008522469548767016,0.19757069023497875,3.6365940335825213
6,Stearic_acid,72,0,0.0,0.002158895883203606,0.042239753986457865,2.56263255390639
6,Stearic_acid,72,0,0.0025,0.008504300515866979,0.1537953014920002,3.480022618464894
6,Stearic_acid,72,0,0.005,0.01300534062351736,0.21635063216432646,3.595436996284966
6,Stearic_acid,72,0,0.01,0.00923782694686106,0.20703187450522395,3.63678833871929
6,Stearic_acid,72,12,0.0,0.0021374141901870872,0.04149840443517824,2.6200509176287357
6,Stearic_acid,72,12,0.0025,0.008394192217586652,0.15375672622529885,3.4926884987846947
6,Stearic_acid,72,12,0.005,0.012341027275648397,0.214520873194058,3.5963439464412197
6,Stearic_acid,72,12,0.01,0.008910183980629103,0.20325909074282916,3.636692823129791
6,Stearic_acid,72,24,0.0,0.002203470355127699,0.04237971979639433,2.687075284361133
6,Stearic_acid,72,24,0.0025,0.008638602629702664,0.15722172246861374,3.51028121728821
6,Stearic_acid,72,24,0.005,0.012146738037510027,0.21177809073377715,3.59272250991024
6,Stearic_acid,72,24,0.01,0.008917333266966405,0.19784965301065432,3.6364697392850305
6,Stearic_acid,72,48,0.0,0.0026621458247371,0.0533891256733558,2.8053366243751148
6,Stearic_acid,72,48,0.0025,0.009424153427099,0.1902801456224471,3.6434465568390086
6,Stearic_acid,72,48,0.005,0.011819040392588395,0.2164964999075404,3.59440122208232
6,Stearic_acid,72,48,0.01,0.008727345272046627,0.2002022347396713,3.63595181154948
6,Compritol_888,120,0,0.0,0.0015437692435177,0.0309235171696149,1.629593065055699
6,Compritol_888,120,0,0.0025,0.0167606605611948,0.3409304543877905,1.093495228806861
6,Compritol_888,120,0,0.005,0.0198209197047411,0.4044539871173915,1.529022905270386
