r1_label,R1_0,nHetero,1.0
r1_label,R1_0,MW,60.057514876
r1_label,R1_0,TopoPSA,9.23
r1_label,R1_0,nHeavyAtom,4.0
r1_label,R1_1,nHetero,5.0
r1_label,R1_1,MW,119.999841132
r1_label,R1_1,TopoPSA,0.0
r1_label,R1_1,nHeavyAtom,7.0
r3_label,R3_0,nHetero,0.0
r3_label,R3_0,MW,16.031300127999998
r3_label,R3_0,TopoPSA,0.0
r3_label,R3_0,nHeavyAtom,1.0
r3_label,R3_0,apol,4.337172000000001
r3_label,R3_0,FCSP3,1.0
r3_label,R3_0,Diameter,0.0
r3_label,R3_1,nHetero,3.0
r3_label,R3_1,MW,70.003034692
r3_label,R3_1,TopoPSA,0.0
r3_label,R3_1,nHeavyAtom,4.0
r3_label,R3_1,apol,4.007793
r3_label,R3_1,FCSP3,1.0
r3_label,R3_1,Diameter,2.0
r3_label,R3_2,nHetero,1.0
r3_label,R3_2,MW,27.010899032
r3_label,R3_2,TopoPSA,23.79
r3_label,R3_2,nHeavyAtom,2.0
r3_label,R3_2,apol,3.436793
r3_label,R3_2,FCSP3,0.0
r3_label,R3_2,Diameter,1.0
r3_label,R3_3,nHetero,1.0
r3_label,R3_3,MW,32.026214748
r3_label,R3_3,TopoPSA,20.23
r3_label,R3_3,nHeavyAtom,2.0
r3_label,R3_3,apol,5.139172
r3_label,R3_3,FCSP3,1.0
r3_label,R3_3,Diameter,1.0
r3_label,R3_4,nHetero,4.0
r3_label,R3_4,MW,85.997949312
r3_label,R3_4,TopoPSA,20.23
r3_label,R3_4,nHeavyAtom,5.0
r3_label,R3_4,apol,4.809793
r3_label,R3_4,FCSP3,1.0
r3_label,R3_4,Diameter,2.0
r3_label,R3_5,nHetero,1.0
r3_label,R3_5,MW,48.003371128
r3_label,R3_5,TopoPSA,38.8
r3_label,R3_5,nHeavyAtom,2.0
r3_label,R3_5,apol,7.237172000000001
r3_label,R3_5,FCSP3,1.0
r3_label,R3_5,Diameter,1.0
r3_label,R3_6,nHetero,4.0
r3_label,R3_6,MW,101.975105692
r3_label,R3_6,TopoPSA,38.8
r3_label,R3_6,nHeavyAtom,5.0
r3_label,R3_6,apol,6.907793000000002
r3_label,R3_6,FCSP3,1.0
r3_label,R3_6,Diameter,2.0
r3_label,R3_7,nHetero,1.0
r3_label,R3_7,MW,45.057849224
r3_label,R3_7,TopoPSA,12.03
r3_label,R3_7,nHeavyAtom,3.0
r3_label,R3_7,apol,9.107551
r3_label,R3_7,FCSP3,1.0
r3_label,R3_7,Diameter,2.0
r4_label,R4_0,nHetero,0.0
r4_label,R4_0,MW,16.031300127999998
r4_label,R4_0,TopoPSA,0.0
r4_label,R4_0,nHeavyAtom,1.0
r4_label,R4_0,apol,4.337172000000001
r4_label,R4_0,FCSP3,1.0
r4_label,R4_0,Diameter,0.0
r4_label,R4_1,nHetero,3.0
r4_label,R4_1,MW,70.003034692
r4_label,R4_1,TopoPSA,0.0
r4_label,R4_1,nHeavyAtom,4.0
r4_label,R4_1,apol,4.007793
r4_label,R4_1,FCSP3,1.0
r4_label,R4_1,Diameter,2.0
r4_label,R4_2,nHetero,1.0
r4_label,R4_2,MW,27.010899032
r4_label,R4_2,TopoPSA,23.79
r4_label,R4_2,nHeavyAtom,2.0
r4_label,R4_2,apol,3.436793
r4_label,R4_2,FCSP3,0.0
r4_label,R4_2,Diameter,1.0
r4_label,R4_3,nHetero,1.0
r4_label,R4_3,MW,32.026214748
r4_label,R4_3,TopoPSA,20.23
r4_label,R4_3,nHeavyAtom,2.0
r4_label,R4_3,apol,5.139172
r4_label,R4_3,FCSP3,1.0
r4_label,R4_3,Diameter,1.0
r4_label,R4_4,nHetero,4.0
r4_label,R4_4,MW,85.997949312
r4_label,R4_4,TopoPSA,20.23
r4_label,R4_4,nHeavyAtom,5.0
r4_label,R4_4,apol,4.809793
r4_label,R4_4,FCSP3,1.0
r4_label,R4_4,Diameter,2.0
r4_label,R4_5,nHetero,1.0
r4_label,R4_5,MW,48.003371128
r4_label,R4_5,TopoPSA,38.8
r4_label,R4_5,nHeavyAtom,2.0
r4_label,R4_5,apol,7.237172000000001
r4_label,R4_5,FCSP3,1.0
r4_label,R4_5,Diameter,1.0
r4_label,R4_6,nHetero,4.0
r4_label,R4_6,MW,101.975105692
r4_label,R4_6,TopoPSA,38.8
r4_label,R4_6,nHeavyAtom,5.0
r4_label,R4_6,apol,6.907793000000002
r4_label,R4_6,FCSP3,1.0
r4_label,R4_6,Diameter,2.0
r4_label,R4_7,nHetero,1.0
r4_label,R4_7,MW,45.057849224
r4_label,R4_7,TopoPSA,12.03
r4_label,R4_7,nHeavyAtom,3.0
r4_label,R4_7,apol,9.107551
r4_label,R4_7,FCSP3,1.0
r4_label,R4_7,Diameter,2.0
r5_label,R5_0,nHetero,0.0
r5_label,R5_0,MW,16.031300127999998
r5_label,R5_0,TopoPSA,0.0
r5_label,R5_0,nHeavyAtom,1.0
r5_label,R5_0,apol,4.337172000000001
r5_label,R5_0,FCSP3,1.0
r5_label,R5_0,Diameter,0.0
r5_label,R5_1,nHetero,3.0
r5_label,R5_1,MW,70.003034692
r5_label,R5_1,TopoPSA,0.0
r5_label,R5_1,nHeavyAtom,4.0
r5_label,R5_1,apol,4.007793
r5_label,R5_1,FCSP3,1.0
r5_label,R5_1,Diameter,2.0
r5_label,R5_2,nHetero,1.0
r5_label,R5_2,MW,27.010899032
r5_label,R5_2,TopoPSA,23.79
r5_label,R5_2,nHeavyAtom,2.0
r5_label,R5_2,apol,3.436793
r5_label,R5_2,FCSP3,0.0
r5_label,R5_2,Diameter,1.0
r5_label,R5_3,nHetero,1.0
r5_label,R5_3,MW,32.026214748
r5_label,R5_3,TopoPSA,20.23
r5_label,R5_3,nHeavyAtom,2.0
r5_label,R5_3,apol,5.139172
r5_label,R5_3,FCSP3,1.0
r5_label,R5_3,Diameter,1.0
r5_label,R5_4,nHetero,4.0
r5_label,R5_4,MW,85.997949312
r5_label,R5_4,TopoPSA,20.23
r5_label,R5_4,nHeavyAtom,5.0
r5_label,R5_4,apol,4.809793
r5_label,R5_4,FCSP3,1.0
r5_label,R5_4,Diameter,2.0
r5_label,R5_5,nHetero,1.0
r5_label,R5_5,MW,48.003371128
r5_label,R5_5,TopoPSA,38.8
r5_label,R5_5,nHeavyAtom,2.0
r5_label,R5_5,apol,7.237172000000001
r5_label,R5_5,FCSP3,1.0
r5_label,R5_5,Diameter,1.0
r5_label,R5_6,nHetero,4.0
r5_label,R5_6,MW,101.975105692
r5_label,R5_6,TopoPSA,38.8
r5_label,R5_6,nHeavyAtom,5.0
r5_label,R5_6,apol,6.907793000000002
r5_label,R5_6,FCSP3,1.0
r5_label,R5_6,Diameter,2.0
r5_label,R5_7,nHetero,1.0
r5_label,R5_7,MW,79.926162132
r5_label,R5_7,TopoPSA,0.0
r5_label,R5_7,nHeavyAtom,1.0
r5_label,R5_7,apol,3.716793
r5_label,R5_7,FCSP3,0.0
r5_label,R5_7,Diameter,0.0
r5_label,R5_8,nHetero,1.0
r5_label,R5_8,MW,45.057849224
r5_label,R5_8,TopoPSA,12.03
r5_label,R5_8,nHeavyAtom,3.0
r5_label,R5_8,apol,9.107551
r5_label,R5_8,FCSP3,1.0
r5_label,R5_8,Diameter,2.0
r5_label,R5_9,nHetero,3.0
r5_label,R5_9,MW,45.99290324
r5_label,R5_9,TopoPSA,49.33
r5_label,R5_9,nHeavyAtom,3.0
r5_label,R5_9,apol,2.704
r5_label,R5_9,FCSP3,0.0
r5_label,R5_9,Diameter,2.0
r5_label,R5_10,nHetero,4.0
r5_label,R5_10,MW,108.011924432
r5_label,R5_10,TopoPSA,37.38
r5_label,R5_10,nHeavyAtom,6.0
r5_label,R5_10,apol,12.944758
r5_label,R5_10,FCSP3,1.0
r5_label,R5_10,Diameter,3.0
